transaction_id,account_id,description,category,amount,direction,transaction_date,posted_at
2616,1,Content Marketing,Marketing,21673,outflow,2/8/2025 0:00,2/8/2025 0:00
2617,4,Shop Rent,Rent,7621,outflow,2/9/2025 0:00,2/9/2025 0:00
2618,4,Factory Rent,Rent,14257,outflow,2/9/2025 0:00,2/9/2025 0:00
2619,1,Insurance Premium,Miscellaneous,8425,outflow,2/11/2025 0:00,2/11/2025 0:00
2620,4,Bulk Order,Supplies,12866,outflow,2/11/2025 0:00,2/11/2025 0:00
2621,2,Inventory Purchase,Supplies,7559,outflow,2/12/2025 0:00,2/12/2025 0:00
2622,4,Travel Expenses,Miscellaneous,15516,outflow,2/13/2025 0:00,2/13/2025 0:00
2623,3,Retail Inventory,Inventory,63449,outflow,2/14/2025 0:00,2/14/2025 0:00
2624,4,Billboard Advertisement,Marketing,28049,outflow,2/15/2025 0:00,2/15/2025 0:00
2625,4,Goods Acquisition,Inventory,76226,outflow,2/15/2025 0:00,2/15/2025 0:00
2626,3,Waste Disposal,Utilities,3349,outflow,2/17/2025 0:00,2/17/2025 0:00
2627,1,Security Staff Wages,Salaries,58230,outflow,2/18/2025 0:00,2/18/2025 0:00
2628,1,Conference Fee,Miscellaneous,13938,outflow,2/19/2025 0:00,2/19/2025 0:00
2629,3,Raw Materials,Supplies,28065,outflow,2/19/2025 0:00,2/19/2025 0:00
2630,2,Equipment Purchase,Supplies,13325,outflow,2/19/2025 0:00,2/19/2025 0:00
2631,3,Inventory Restock,Inventory,76668,outflow,2/19/2025 0:00,2/19/2025 0:00
2632,1,Content Marketing,Marketing,11383,outflow,2/19/2025 0:00,2/19/2025 0:00
2633,2,Deposit Received,Revenue,81458,inflow,2/20/2025 0:00,2/20/2025 0:00
2634,1,Legal Fees,Miscellaneous,14286,outflow,2/22/2025 0:00,2/22/2025 0:00
2635,1,Travel Expenses,Miscellaneous,18568,outflow,2/22/2025 0:00,2/22/2025 0:00
2636,3,Staff Wages,Salaries,15971,outflow,2/23/2025 0:00,2/23/2025 0:00
2637,3,Commission Earned,Revenue,31652,inflow,2/24/2025 0:00,2/24/2025 0:00
2638,4,Trade Show Booth,Marketing,39660,outflow,2/24/2025 0:00,2/24/2025 0:00
2639,1,Production Materials,Supplies,5166,outflow,2/24/2025 0:00,2/24/2025 0:00
2640,2,Influencer Partnership,Marketing,16112,outflow,2/25/2025 0:00,2/25/2025 0:00
2641,1,Sewage Charges,Utilities,4988,outflow,2/26/2025 0:00,2/26/2025 0:00
2642,4,Admin Staff Salary,Salaries,56453,outflow,2/26/2025 0:00,2/26/2025 0:00
2643,1,Google Ads Campaign,Marketing,30498,outflow,2/26/2025 0:00,2/26/2025 0:00
2644,4,Mall Kiosk Rent,Rent,22118,outflow,2/27/2025 0:00,2/27/2025 0:00
2645,4,Audit Fees,Miscellaneous,1929,outflow,2/27/2025 0:00,2/27/2025 0:00
2646,3,Waste Disposal,Utilities,13991,outflow,2/27/2025 0:00,2/27/2025 0:00
2647,3,Factory Rent,Rent,18449,outflow,3/1/2025 0:00,3/1/2025 0:00
2648,4,Freight Charges,Miscellaneous,19795,outflow,3/1/2025 0:00,3/1/2025 0:00
2649,1,Subscription Fee,Revenue,47770,inflow,3/2/2025 0:00,3/2/2025 0:00
2650,4,Goods Acquisition,Inventory,14823,outflow,3/2/2025 0:00,3/2/2025 0:00
2651,2,Property Lease,Rent,7848,outflow,3/3/2025 0:00,3/3/2025 0:00
2652,1,Banner Design,Marketing,16386,outflow,3/3/2025 0:00,3/3/2025 0:00
2653,1,Retail Sales,Revenue,62324,inflow,3/4/2025 0:00,3/4/2025 0:00
2654,3,Water Bill,Utilities,9930,outflow,3/4/2025 0:00,3/4/2025 0:00
2655,2,Bulk Product Order,Inventory,73972,outflow,3/5/2025 0:00,3/5/2025 0:00
2656,4,Bulk Product Order,Inventory,70751,outflow,3/6/2025 0:00,3/6/2025 0:00
2657,3,Kitchen Supplies,Supplies,28572,outflow,3/6/2025 0:00,3/6/2025 0:00
2658,3,Product Sale,Revenue,59066,inflow,3/7/2025 0:00,3/7/2025 0:00
2659,1,Store Rental Fee,Rent,7765,outflow,3/7/2025 0:00,3/7/2025 0:00
2660,3,Social Media Marketing,Marketing,3673,outflow,3/8/2025 0:00,3/8/2025 0:00
2661,3,Conference Fee,Miscellaneous,29721,outflow,3/9/2025 0:00,3/9/2025 0:00
2662,2,Goods Acquisition,Inventory,13138,outflow,3/9/2025 0:00,3/9/2025 0:00
2663,3,Inventory Purchase,Supplies,22524,outflow,3/9/2025 0:00,3/9/2025 0:00
2664,3,Audit Fees,Miscellaneous,8011,outflow,3/12/2025 0:00,3/12/2025 0:00
2665,4,Promotional Flyers,Marketing,37170,outflow,3/13/2025 0:00,3/13/2025 0:00
2666,4,Goods Received,Inventory,72076,outflow,3/13/2025 0:00,3/13/2025 0:00
2667,3,Plaza Rent Payment,Rent,17149,outflow,3/14/2025 0:00,3/14/2025 0:00
2668,3,Bulk Product Order,Inventory,33608,outflow,3/15/2025 0:00,3/15/2025 0:00
2669,2,Supplier Payment,Inventory,72451,outflow,3/16/2025 0:00,3/16/2025 0:00
2670,1,Facebook Ads,Marketing,19304,outflow,3/17/2025 0:00,3/17/2025 0:00
2671,2,Software License,Miscellaneous,20274,outflow,3/17/2025 0:00,3/17/2025 0:00
2672,3,Air Conditioning Cost,Utilities,14250,outflow,3/20/2025 0:00,3/20/2025 0:00
2673,1,Inventory Restock,Inventory,78117,outflow,3/21/2025 0:00,3/21/2025 0:00
2674,4,Cleaning Supplies,Supplies,2449,outflow,3/22/2025 0:00,3/22/2025 0:00
2675,4,Kitchen Supplies,Supplies,16549,outflow,3/22/2025 0:00,3/22/2025 0:00
2676,2,Mall Kiosk Rent,Rent,15020,outflow,3/23/2025 0:00,3/23/2025 0:00
2677,4,Card Payment,Revenue,13098,inflow,3/24/2025 0:00,3/24/2025 0:00
2678,4,Part-time Staff,Salaries,8470,outflow,3/24/2025 0:00,3/24/2025 0:00
2679,1,Vehicle Maintenance,Miscellaneous,22238,outflow,3/27/2025 0:00,3/27/2025 0:00
2680,4,Commission Pay,Salaries,38188,outflow,3/27/2025 0:00,3/27/2025 0:00
2681,4,Store Rental Fee,Rent,24157,outflow,3/28/2025 0:00,3/28/2025 0:00
2682,4,Commercial Space Rent,Rent,6907,outflow,3/28/2025 0:00,3/28/2025 0:00
2683,1,Refund Received,Revenue,81893,inflow,3/28/2025 0:00,3/28/2025 0:00
2684,2,Bulk Product Order,Inventory,39087,outflow,3/29/2025 0:00,3/29/2025 0:00
2685,4,Retail Inventory,Inventory,32929,outflow,3/29/2025 0:00,3/29/2025 0:00
2686,4,Donation,Miscellaneous,10897,outflow,3/29/2025 0:00,3/29/2025 0:00
2687,4,Bank Transfer In,Revenue,13390,inflow,3/30/2025 0:00,3/30/2025 0:00
2688,1,Overtime Pay,Salaries,16021,outflow,3/30/2025 0:00,3/30/2025 0:00
2689,4,Promotional Flyers,Marketing,23718,outflow,3/30/2025 0:00,3/30/2025 0:00
2690,2,Social Media Marketing,Marketing,24522,outflow,3/31/2025 0:00,3/31/2025 0:00
2691,3,Wholesale Goods,Inventory,16380,outflow,3/31/2025 0:00,3/31/2025 0:00
2692,3,Building Rent,Rent,8698,outflow,4/1/2025 0:00,4/1/2025 0:00
2693,2,Equipment Repair,Miscellaneous,18431,outflow,4/1/2025 0:00,4/1/2025 0:00
2694,1,Bulk Product Order,Inventory,69209,outflow,4/1/2025 0:00,4/1/2025 0:00
2695,2,TV Commercial,Marketing,19113,outflow,4/1/2025 0:00,4/1/2025 0:00
2696,1,Inventory Purchase,Supplies,17955,outflow,4/2/2025 0:00,4/2/2025 0:00
2697,3,Vendor Purchase,Inventory,14738,outflow,4/2/2025 0:00,4/2/2025 0:00
2698,4,IT Equipment,Supplies,36684,outflow,4/3/2025 0:00,4/3/2025 0:00
2699,4,Driver Salary,Salaries,3232,outflow,4/3/2025 0:00,4/3/2025 0:00
2700,1,Goods Acquisition,Inventory,52063,outflow,4/4/2025 0:00,4/4/2025 0:00
2701,2,Supplier Payment,Inventory,8988,outflow,4/4/2025 0:00,4/4/2025 0:00
2702,2,Supplier Payment,Inventory,59573,outflow,4/4/2025 0:00,4/4/2025 0:00
2703,2,SEO Services,Marketing,17412,outflow,4/5/2025 0:00,4/5/2025 0:00
2704,3,Internet Service,Utilities,5970,outflow,4/6/2025 0:00,4/6/2025 0:00
2705,1,Permit Fee,Miscellaneous,28586,outflow,4/6/2025 0:00,4/6/2025 0:00
2706,1,Commercial Space Rent,Rent,24675,outflow,4/6/2025 0:00,4/6/2025 0:00
2707,4,Certification Cost,Miscellaneous,29963,outflow,4/7/2025 0:00,4/7/2025 0:00
2708,1,Mobile Payment,Revenue,15575,inflow,4/7/2025 0:00,4/7/2025 0:00
2709,2,Wholesale Purchase,Supplies,34198,outflow,4/7/2025 0:00,4/7/2025 0:00
2710,4,Bank Transfer In,Revenue,88064,inflow,4/9/2025 0:00,4/9/2025 0:00
2711,4,Promotional Flyers,Marketing,10766,outflow,4/9/2025 0:00,4/9/2025 0:00
2712,1,Property Lease,Rent,8767,outflow,4/9/2025 0:00,4/9/2025 0:00
2713,1,Supplier Payment,Inventory,51183,outflow,4/10/2025 0:00,4/10/2025 0:00
2714,1,Goods Received,Inventory,24766,outflow,4/15/2025 0:00,4/15/2025 0:00
2715,4,Gas Bill,Utilities,5868,outflow,4/15/2025 0:00,4/15/2025 0:00
2716,1,Raw Materials,Supplies,4133,outflow,4/15/2025 0:00,4/15/2025 0:00
2717,4,Energy Cost,Utilities,14493,outflow,4/16/2025 0:00,4/16/2025 0:00
2718,3,IT Staff Payment,Salaries,37008,outflow,4/19/2025 0:00,4/19/2025 0:00
2719,1,Travel Expenses,Miscellaneous,22315,outflow,4/19/2025 0:00,4/19/2025 0:00
2720,3,Merchandise Purchase,Inventory,65095,outflow,4/22/2025 0:00,4/22/2025 0:00
2721,4,Admin Staff Salary,Salaries,46245,outflow,4/22/2025 0:00,4/22/2025 0:00
2722,3,Customer Transfer,Revenue,86740,inflow,4/22/2025 0:00,4/22/2025 0:00
2723,1,Building Rent,Rent,19109,outflow,4/24/2025 0:00,4/24/2025 0:00
2724,1,Admin Staff Salary,Salaries,5102,outflow,4/24/2025 0:00,4/24/2025 0:00
2725,2,Retail Inventory,Inventory,61092,outflow,4/25/2025 0:00,4/25/2025 0:00
2726,4,Product Stock,Inventory,46344,outflow,4/25/2025 0:00,4/25/2025 0:00
2727,3,Office Rent Payment,Rent,10662,outflow,4/26/2025 0:00,4/26/2025 0:00
2728,1,Legal Fees,Miscellaneous,23822,outflow,4/28/2025 0:00,4/28/2025 0:00
2729,1,Mobile Payment,Revenue,18632,inflow,4/29/2025 0:00,4/29/2025 0:00
2730,4,Production Materials,Supplies,36807,outflow,4/29/2025 0:00,4/29/2025 0:00
2731,4,Consulting Revenue,Revenue,61901,inflow,4/29/2025 0:00,4/29/2025 0:00
2732,2,Broadband Internet,Utilities,7686,outflow,4/29/2025 0:00,4/29/2025 0:00
2733,4,Security Services,Miscellaneous,1296,outflow,4/30/2025 0:00,4/30/2025 0:00
2734,3,Kitchen Supplies,Supplies,37432,outflow,5/2/2025 0:00,5/2/2025 0:00
2735,4,Software License,Miscellaneous,13461,outflow,5/2/2025 0:00,5/2/2025 0:00
2736,4,Executive Pay,Salaries,50848,outflow,5/3/2025 0:00,5/3/2025 0:00
2737,3,POS Transaction,Revenue,60853,inflow,5/3/2025 0:00,5/3/2025 0:00
2738,3,Plaza Rent Payment,Rent,18780,outflow,5/5/2025 0:00,5/5/2025 0:00
2739,3,IT Equipment,Supplies,38517,outflow,5/5/2025 0:00,5/5/2025 0:00
2740,4,Stock Purchase,Inventory,20051,outflow,5/5/2025 0:00,5/5/2025 0:00
2741,3,Certification Cost,Miscellaneous,23485,outflow,5/6/2025 0:00,5/6/2025 0:00
2742,3,Supplier Payment,Inventory,32375,outflow,5/6/2025 0:00,5/6/2025 0:00
2743,4,Conference Fee,Miscellaneous,6618,outflow,5/8/2025 0:00,5/8/2025 0:00
2744,4,Raw Materials,Supplies,20208,outflow,5/8/2025 0:00,5/8/2025 0:00
2745,3,Heating Bill,Utilities,9707,outflow,5/8/2025 0:00,5/8/2025 0:00
2746,3,Banner Design,Marketing,16139,outflow,5/9/2025 0:00,5/9/2025 0:00
2747,1,Radio Ad Spot,Marketing,15431,outflow,5/9/2025 0:00,5/9/2025 0:00
2748,2,Parking Space Rental,Rent,19264,outflow,5/9/2025 0:00,5/9/2025 0:00
2749,4,Admin Staff Salary,Salaries,41117,outflow,5/10/2025 0:00,5/10/2025 0:00
2750,3,Bulk Product Order,Inventory,25161,outflow,5/10/2025 0:00,5/10/2025 0:00
2751,4,Staff Wages,Salaries,31680,outflow,5/11/2025 0:00,5/11/2025 0:00
2752,2,Parts & Components,Supplies,42058,outflow,5/12/2025 0:00,5/12/2025 0:00
2753,4,Property Lease,Rent,7881,outflow,5/13/2025 0:00,5/13/2025 0:00
2754,4,Customer Transfer,Revenue,91184,inflow,5/14/2025 0:00,5/14/2025 0:00
2755,3,Sewage Charges,Utilities,11819,outflow,5/15/2025 0:00,5/15/2025 0:00
2756,2,Gas Bill,Utilities,14015,outflow,5/15/2025 0:00,5/15/2025 0:00
2757,2,Monthly Office Lease,Rent,22945,outflow,5/16/2025 0:00,5/16/2025 0:00
2758,3,Retail Space Lease,Rent,13916,outflow,5/16/2025 0:00,5/16/2025 0:00
2759,2,Employee Salary,Salaries,16989,outflow,5/16/2025 0:00,5/16/2025 0:00
2760,4,Permit Fee,Miscellaneous,10821,outflow,5/17/2025 0:00,5/17/2025 0:00
2761,2,Goods Acquisition,Inventory,64810,outflow,5/17/2025 0:00,5/17/2025 0:00
2762,3,Inventory Purchase,Supplies,44833,outflow,5/18/2025 0:00,5/18/2025 0:00
2763,2,Gas Bill,Utilities,1077,outflow,5/18/2025 0:00,5/18/2025 0:00
2764,1,Heating Bill,Utilities,5457,outflow,5/19/2025 0:00,5/19/2025 0:00
2765,1,Monthly Office Lease,Rent,20238,outflow,5/21/2025 0:00,5/21/2025 0:00
2766,1,Utility Bills,Utilities,12701,outflow,5/22/2025 0:00,5/22/2025 0:00
2767,4,Product Stock,Inventory,66265,outflow,5/24/2025 0:00,5/24/2025 0:00
2768,2,Banner Design,Marketing,23985,outflow,5/25/2025 0:00,5/25/2025 0:00
2769,1,Broadband Internet,Utilities,13462,outflow,5/26/2025 0:00,5/26/2025 0:00
2770,2,License Renewal,Miscellaneous,5757,outflow,5/28/2025 0:00,5/28/2025 0:00
2771,1,Internet Service,Utilities,13460,outflow,5/29/2025 0:00,5/29/2025 0:00
2772,3,Accounting Services,Miscellaneous,3568,outflow,5/29/2025 0:00,5/29/2025 0:00
2773,2,Mobile Data Plan,Utilities,1724,outflow,5/29/2025 0:00,5/29/2025 0:00
2774,3,DSTV Subscription,Utilities,12338,outflow,5/30/2025 0:00,5/30/2025 0:00
2775,2,Telephone Bill,Utilities,9598,outflow,6/1/2025 0:00,6/1/2025 0:00
2776,2,Equipment Purchase,Supplies,10327,outflow,6/2/2025 0:00,6/2/2025 0:00
2777,2,Client Invoice Payment,Revenue,69215,inflow,6/3/2025 0:00,6/3/2025 0:00
2778,4,Mobile Payment,Revenue,98210,inflow,6/3/2025 0:00,6/3/2025 0:00
2779,2,Driver Salary,Salaries,27200,outflow,6/5/2025 0:00,6/5/2025 0:00
2780,1,DSTV Subscription,Utilities,6424,outflow,6/5/2025 0:00,6/5/2025 0:00
2781,2,Wholesale Purchase,Supplies,43483,outflow,6/6/2025 0:00,6/6/2025 0:00
2782,3,Building Maintenance Fee,Utilities,6767,outflow,6/6/2025 0:00,6/6/2025 0:00
2783,4,Banner Design,Marketing,21519,outflow,6/7/2025 0:00,6/7/2025 0:00
2784,1,Co-working Space Fee,Rent,14653,outflow,6/9/2025 0:00,6/9/2025 0:00
2785,1,Stock Purchase,Inventory,62971,outflow,6/9/2025 0:00,6/9/2025 0:00
2786,1,Security Staff Wages,Salaries,23883,outflow,6/10/2025 0:00,6/10/2025 0:00
2787,4,Vehicle Maintenance,Miscellaneous,23952,outflow,6/10/2025 0:00,6/10/2025 0:00
2788,4,Training Workshop,Miscellaneous,18759,outflow,6/10/2025 0:00,6/10/2025 0:00
2789,4,Water Bill,Utilities,6325,outflow,6/11/2025 0:00,6/11/2025 0:00
2790,3,Water Bill,Utilities,1678,outflow,6/12/2025 0:00,6/12/2025 0:00
2791,4,Billboard Advertisement,Marketing,5497,outflow,6/13/2025 0:00,6/13/2025 0:00
2792,3,Packaging Materials,Supplies,19156,outflow,6/13/2025 0:00,6/13/2025 0:00
2793,3,Training Workshop,Miscellaneous,7088,outflow,6/15/2025 0:00,6/15/2025 0:00
2794,3,Power Bill Payment,Utilities,14039,outflow,6/16/2025 0:00,6/16/2025 0:00
2795,1,Heating Bill,Utilities,11973,outflow,6/16/2025 0:00,6/16/2025 0:00
2796,3,Internet Service,Utilities,7269,outflow,6/17/2025 0:00,6/17/2025 0:00
2797,1,Bank Transfer In,Revenue,99757,inflow,6/18/2025 0:00,6/18/2025 0:00
2798,4,Project Payment,Revenue,78994,inflow,6/18/2025 0:00,6/18/2025 0:00
2799,3,Inventory Purchase,Supplies,15636,outflow,6/19/2025 0:00,6/19/2025 0:00
2800,2,Inventory Restock,Inventory,78588,outflow,6/21/2025 0:00,6/21/2025 0:00
2801,3,Google Ads Campaign,Marketing,5214,outflow,6/21/2025 0:00,6/21/2025 0:00
2802,3,Wholesale Order,Revenue,19418,inflow,6/21/2025 0:00,6/21/2025 0:00
2803,3,Air Conditioning Cost,Utilities,9727,outflow,6/22/2025 0:00,6/22/2025 0:00
2804,2,Employee Salary,Salaries,41102,outflow,6/22/2025 0:00,6/22/2025 0:00
2805,3,Office Supplies,Supplies,24879,outflow,6/23/2025 0:00,6/23/2025 0:00
2806,4,Stock Purchase,Inventory,56696,outflow,6/24/2025 0:00,6/24/2025 0:00
2807,1,Product Stock,Inventory,9504,outflow,6/26/2025 0:00,6/26/2025 0:00
2808,3,Stock Purchase,Inventory,77380,outflow,6/28/2025 0:00,6/28/2025 0:00
2809,3,Inventory Restock,Inventory,17870,outflow,6/28/2025 0:00,6/28/2025 0:00
2810,4,Bank Transfer In,Revenue,89921,inflow,6/28/2025 0:00,6/28/2025 0:00
2811,4,Medical Supplies,Supplies,20551,outflow,6/30/2025 0:00,6/30/2025 0:00
2812,1,Commission Earned,Revenue,60013,inflow,7/1/2025 0:00,7/1/2025 0:00
2813,3,Production Materials,Supplies,47492,outflow,7/4/2025 0:00,7/4/2025 0:00
2814,3,Deposit Received,Revenue,22598,inflow,7/5/2025 0:00,7/5/2025 0:00
2815,3,Storage Unit Rent,Rent,22894,outflow,7/6/2025 0:00,7/6/2025 0:00
2816,3,Shipping Cost,Miscellaneous,14828,outflow,7/6/2025 0:00,7/6/2025 0:00
2817,3,Product Stock,Inventory,28161,outflow,7/6/2025 0:00,7/6/2025 0:00
2818,3,Broadband Internet,Utilities,8143,outflow,7/7/2025 0:00,7/7/2025 0:00
2819,4,Medical Supplies,Supplies,42389,outflow,7/7/2025 0:00,7/7/2025 0:00
2820,1,Water Bill,Utilities,3631,outflow,7/10/2025 0:00,7/10/2025 0:00
2821,2,Online Order,Revenue,68797,inflow,7/11/2025 0:00,7/11/2025 0:00
2822,4,Storage Unit Rent,Rent,11437,outflow,7/11/2025 0:00,7/11/2025 0:00
2823,3,Bank Charges,Miscellaneous,16926,outflow,7/12/2025 0:00,7/12/2025 0:00
2824,3,Store Rental Fee,Rent,5650,outflow,7/14/2025 0:00,7/14/2025 0:00
2825,1,Tools & Hardware,Supplies,17849,outflow,7/15/2025 0:00,7/15/2025 0:00
2826,2,Google Ads Campaign,Marketing,7036,outflow,7/16/2025 0:00,7/16/2025 0:00
2827,4,Internet Service,Utilities,4193,outflow,7/17/2025 0:00,7/17/2025 0:00
2828,3,Goods Acquisition,Inventory,74098,outflow,7/17/2025 0:00,7/17/2025 0:00
2829,4,Mobile Data Plan,Utilities,10544,outflow,7/18/2025 0:00,7/18/2025 0:00
2830,1,Project Payment,Revenue,3576,inflow,7/18/2025 0:00,7/18/2025 0:00
2831,4,Client Invoice Payment,Revenue,48851,inflow,7/19/2025 0:00,7/19/2025 0:00
2832,4,Bonus Payment,Salaries,16704,outflow,7/19/2025 0:00,7/19/2025 0:00
2833,4,Social Media Marketing,Marketing,16107,outflow,7/19/2025 0:00,7/19/2025 0:00
2834,2,Retail Sales,Revenue,85648,inflow,7/20/2025 0:00,7/20/2025 0:00
2835,1,Commission Pay,Salaries,59948,outflow,7/24/2025 0:00,7/24/2025 0:00
2836,2,Instagram Promotion,Marketing,38498,outflow,7/27/2025 0:00,7/27/2025 0:00
2837,4,Gas Bill,Utilities,2086,outflow,7/27/2025 0:00,7/27/2025 0:00
2838,3,Power Bill Payment,Utilities,9350,outflow,7/28/2025 0:00,7/28/2025 0:00
2839,1,Marketing Materials,Marketing,11072,outflow,7/28/2025 0:00,7/28/2025 0:00
2840,2,Billboard Advertisement,Marketing,3898,outflow,7/31/2025 0:00,7/31/2025 0:00
2841,3,Consulting Revenue,Revenue,49277,inflow,7/31/2025 0:00,7/31/2025 0:00
2842,2,Tools & Hardware,Supplies,46558,outflow,7/31/2025 0:00,7/31/2025 0:00
2843,3,Broadband Internet,Utilities,3103,outflow,7/31/2025 0:00,7/31/2025 0:00
2844,1,Instagram Promotion,Marketing,22706,outflow,8/1/2025 0:00,8/1/2025 0:00
2845,2,Merchandise Purchase,Inventory,31885,outflow,8/2/2025 0:00,8/2/2025 0:00
2846,1,Print Advertisement,Marketing,2269,outflow,8/2/2025 0:00,8/2/2025 0:00
2847,4,Utility Bills,Utilities,8633,outflow,8/3/2025 0:00,8/3/2025 0:00
2848,3,Building Rent,Rent,18901,outflow,8/3/2025 0:00,8/3/2025 0:00
2849,2,Merchandise Purchase,Inventory,29960,outflow,8/4/2025 0:00,8/4/2025 0:00
2850,2,Sewage Charges,Utilities,10977,outflow,8/5/2025 0:00,8/5/2025 0:00
2851,4,Merchandise Purchase,Inventory,44022,outflow,8/5/2025 0:00,8/5/2025 0:00
2852,4,Goods Acquisition,Inventory,63013,outflow,8/6/2025 0:00,8/6/2025 0:00
2853,2,Wholesale Goods,Inventory,11487,outflow,8/6/2025 0:00,8/6/2025 0:00
2854,2,Wholesale Purchase,Supplies,47121,outflow,8/7/2025 0:00,8/7/2025 0:00
2855,2,Marketing Materials,Marketing,21678,outflow,8/7/2025 0:00,8/7/2025 0:00
2856,1,Security Staff Wages,Salaries,49559,outflow,8/10/2025 0:00,8/10/2025 0:00
2857,4,Penalty Fee,Miscellaneous,6339,outflow,8/11/2025 0:00,8/11/2025 0:00
2858,1,Card Payment,Revenue,46168,inflow,8/12/2025 0:00,8/12/2025 0:00
2859,3,Product Stock,Inventory,35363,outflow,8/14/2025 0:00,8/14/2025 0:00
2860,4,Warehouse Lease,Rent,19757,outflow,8/15/2025 0:00,8/15/2025 0:00
2861,2,Refund Received,Revenue,23387,inflow,8/15/2025 0:00,8/15/2025 0:00
2862,1,Security Staff Wages,Salaries,56931,outflow,8/15/2025 0:00,8/15/2025 0:00
2863,3,Merchandise Purchase,Inventory,30244,outflow,8/15/2025 0:00,8/15/2025 0:00
2864,3,Wholesale Order,Revenue,61017,inflow,8/15/2025 0:00,8/15/2025 0:00
2865,2,Utility Bills,Utilities,9990,outflow,8/16/2025 0:00,8/16/2025 0:00
2866,3,Product Procurement,Inventory,67328,outflow,8/17/2025 0:00,8/17/2025 0:00
2867,3,Fuel Cost,Miscellaneous,18390,outflow,8/18/2025 0:00,8/18/2025 0:00
2868,3,Office Supplies,Supplies,46281,outflow,8/20/2025 0:00,8/20/2025 0:00
2869,4,Online Order,Revenue,77381,inflow,8/20/2025 0:00,8/20/2025 0:00
2870,1,Freight Charges,Miscellaneous,17090,outflow,8/21/2025 0:00,8/21/2025 0:00
2871,4,Part-time Staff,Salaries,6157,outflow,8/21/2025 0:00,8/21/2025 0:00
2872,2,Equipment Purchase,Supplies,37824,outflow,8/21/2025 0:00,8/21/2025 0:00
2873,1,Shipping Cost,Miscellaneous,13373,outflow,8/22/2025 0:00,8/22/2025 0:00
2874,3,Training Workshop,Miscellaneous,18457,outflow,8/22/2025 0:00,8/22/2025 0:00
2875,1,Sales Revenue,Revenue,4728,inflow,8/23/2025 0:00,8/23/2025 0:00
2876,4,Trade Show Booth,Marketing,33738,outflow,8/23/2025 0:00,8/23/2025 0:00
2877,4,Telephone Bill,Utilities,3834,outflow,8/25/2025 0:00,8/25/2025 0:00
2878,1,Worker Payment,Salaries,48147,outflow,8/26/2025 0:00,8/26/2025 0:00
2879,1,Broadband Internet,Utilities,3820,outflow,8/26/2025 0:00,8/26/2025 0:00
2880,3,Co-working Space Fee,Rent,21907,outflow,8/27/2025 0:00,8/27/2025 0:00
2881,2,Employee Salary,Salaries,6182,outflow,8/28/2025 0:00,8/28/2025 0:00
2882,2,Power Bill Payment,Utilities,12011,outflow,8/28/2025 0:00,8/28/2025 0:00
2883,3,Supervisor Wages,Salaries,32066,outflow,8/29/2025 0:00,8/29/2025 0:00
2884,1,Utility Bills,Utilities,3474,outflow,8/31/2025 0:00,8/31/2025 0:00
2885,3,Cash Sale,Revenue,20390,inflow,9/2/2025 0:00,9/2/2025 0:00
2886,3,Insurance Premium,Miscellaneous,11057,outflow,9/2/2025 0:00,9/2/2025 0:00
2887,3,IT Staff Payment,Salaries,42381,outflow,9/2/2025 0:00,9/2/2025 0:00
2888,4,Energy Cost,Utilities,5866,outflow,9/4/2025 0:00,9/4/2025 0:00
2889,2,Retail Space Lease,Rent,21711,outflow,9/4/2025 0:00,9/4/2025 0:00
2890,2,Accounting Services,Miscellaneous,3786,outflow,9/7/2025 0:00,9/7/2025 0:00
2891,1,Deposit Received,Revenue,79974,inflow,9/8/2025 0:00,9/8/2025 0:00
2892,4,Customer Transfer,Revenue,17177,inflow,9/8/2025 0:00,9/8/2025 0:00
2893,1,Merchandise Purchase,Inventory,57807,outflow,9/8/2025 0:00,9/8/2025 0:00
2894,1,Stationery Order,Supplies,11141,outflow,9/9/2025 0:00,9/9/2025 0:00
2895,2,Maintenance Supplies,Supplies,45730,outflow,9/10/2025 0:00,9/10/2025 0:00
2896,3,Bank Transfer In,Revenue,94034,inflow,9/10/2025 0:00,9/10/2025 0:00
2897,3,TV Commercial,Marketing,20438,outflow,9/10/2025 0:00,9/10/2025 0:00
2898,2,Water Bill,Utilities,10305,outflow,9/11/2025 0:00,9/11/2025 0:00
2899,1,Accounting Services,Miscellaneous,4523,outflow,9/12/2025 0:00,9/12/2025 0:00
2900,4,Sales Revenue,Revenue,91133,inflow,9/15/2025 0:00,9/15/2025 0:00
2901,4,Air Conditioning Cost,Utilities,3804,outflow,9/15/2025 0:00,9/15/2025 0:00
2902,1,Water Bill,Utilities,1087,outflow,9/16/2025 0:00,9/16/2025 0:00
2903,3,Project Payment,Revenue,56313,inflow,9/17/2025 0:00,9/17/2025 0:00
2904,4,Mobile Payment,Revenue,42581,inflow,9/18/2025 0:00,9/18/2025 0:00
2905,4,Bank Charges,Miscellaneous,13130,outflow,9/18/2025 0:00,9/18/2025 0:00
2906,3,Goods Received,Inventory,21466,outflow,9/20/2025 0:00,9/20/2025 0:00
2907,1,SEO Services,Marketing,26700,outflow,9/20/2025 0:00,9/20/2025 0:00
2908,3,Monthly Payroll,Salaries,55239,outflow,9/21/2025 0:00,9/21/2025 0:00
2909,4,Consulting Revenue,Revenue,12209,inflow,9/21/2025 0:00,9/21/2025 0:00
